"","SEX","ENGLISH.FREQUENCY.AT.HOME","BOOKS.AT.HOME","HAVE.CALCULATOR","HAVE.COMPUTER","STUDY.DESK","DICTIONARY","INTERNET.CONECTION","ENCYCLOPEDIA","GAME.CONSOLE","VCR.DVD.PLAYER","THREE.OR.MORE.VEHICLES","USUALLY.DO.WELL.IN.MATH","WOULD.LIKE.TO.DO.MORE.MATH.IN.SCHOOL","MATH.HARDER.FOR.ME","ENJOY.LEARNING.MATH","JUST.NOT.GOOD.AT.MATH","LEARN.MATH.QUICK","MATH.IS.BORING","I.LIKE.MATH","PRACTICE.MATH.WO.CALCULATOR","WORK.ON.FRACTIONS.AND.DECIMALS","MEASURE.THINGS.AORUND.SCHOOL","MAKE.TABLES.CHARRTS","LEARN.ABOUT.SHAPE","MEMORIZE.HOW.TO.WORK.PROBLEMS","WORK.WITH.OTHER.STUDENTS","EXPLAIN.MATH.ANSWER","WORK.MATH.ON.OWN","USE.CALCULATOR.IN.MATH","USE.COMPUTER.IN.MATH","THINK.DO.WELL.IN.SCIENCE","WOULD.LIKE.TO.DO.MORE.SCIENCE","SCIENCE.HARDER.FOR.ME","ENJOY.LEARNING.SCIENCE","JUST.NOT.GOOD.AT.SCIENCE","LEARN.SCIENCE.QUICK","SCIENCE.IS.BORING","LIKE.SCIENCE","LOOK.AT.WEATHER.OR.PLANT.AND.WRITE","WATCH.TEACHER.DO.SCIENCE.EXPERIMENT","DESIGN.OR.PLAN.SCIENCE.EXPERIMENT","DO.SCIENCE.EXPERIMENT.IN.CLASS","WORK.WITH.OTHER.STUDENTS.IN.SCIENCE.EXPERIMENT","READ.BOOKS.ABOUT.SCIENCE","MEMORIZE.SCIENCE.FACTS","WRITE.EXPANATION.FOR.SOMETHING.IN.SCIENCE","WORK.SCIENCE.ON.OWN","USE.COMPUTER.IN.SCIENCE","EVER.USE.A.COMPUTER","USE.COMPUTER.FOR.MATH","USE.COMPUTER.FOR.SCIENCE","LIKE.BEING.IN.SCHOOL","MOST.STUDENTS.TRY.BEST","MOST.TEACHERS.WANT.STUDENTS.TO.DO.BEST","SPEND.TIME.ON.TV.VIDEOS","SPEND.TIME.ON.COMPUTER.GAMES","SPEND.TIME.ON.HANGING.OUT","SPEND.TIME.ON.CHORES","SPEND.TIME.TO.PLAY.SPORTS","SPEND.TIME.TO.READ.BOOK.ENJOYMENT","SPEND.TIME.ON.INTERNET","SPEND.TIME.ON.HW","OFTEN.IN.MATH.HW","MINUTES.IN.MATH.HW","OFTEN.HW.IN.SCIENCE","MINUTES.ON.SCIENCE.HW","BORN.IN.USA","PARENTS.BORN.IN.COUNTRY","COMPUTER.USE","RACE","LANGUAGE.AT.HOME","AGE.OF.STUDENT","EXCELLENCE"
"3483",2,1,3,1,1,1,1,1,1,1,1,2,2,4,2,2,4,1,2,3,2,2,4,3,2,2,3,2,2,3,3,1,1,4,1,4,1,4,1,3,3,1,1,3,2,2,2,1,2,1,2,2,1,1,1,4,2,3,2,2,9,1,2,2,2,3,2,1,1,1,1,9,9.916666667,2
"2874",1,1,2,1,1,1,2,1,2,1,1,1,1,2,3,1,3,2,3,1,1,1,3,2,2,1,2,2,1,3,3,2,2,3,2,2,2,2,1,1,1,1,1,2,1,2,1,1,2,1,3,5,2,2,1,2,3,2,3,3,1,3,2,3,3,4,2,1,1,1,1,9,10.66666667,2
"3801",1,1,4,1,1,1,1,1,1,1,1,1,2,3,4,2,4,2,3,1,1,1,3,2,1,1,1,1,1,3,2,1,2,4,1,4,1,4,2,4,1,1,3,3,2,1,1,1,4,1,5,5,3,1,1,4,2,2,1,3,2,2,2,4,2,5,96,1,1,1,1,9,10,2
"2961",2,2,5,2,1,1,2,1,9,1,1,2,2,4,3,3,2,1,1,3,1,3,4,1,3,1,3,2,1,4,3,1,1,4,1,4,1,4,1,1,2,3,3,4,2,1,3,1,2,1,4,3,4,1,4,5,4,3,2,4,5,1,2,2,4,5,96,1,1,1,1,2,10.25,3
"2903",2,1,4,1,1,1,1,1,1,1,1,2,1,1,4,2,4,2,4,1,1,3,3,3,3,3,3,9,2,3,4,1,1,4,1,4,1,4,1,4,2,2,3,2,1,2,2,1,2,1,5,3,1,1,1,4,2,5,3,4,2,2,2,1,2,3,2,1,1,1,1,9,10.75,3
"2723",2,1,3,1,1,1,1,2,1,1,1,1,2,1,4,1,4,3,4,2,1,3,2,3,3,1,3,2,2,4,1,2,1,4,1,4,3,4,1,3,3,2,2,2,2,2,3,4,2,1,2,2,1,1,1,5,2,1,1,2,2,1,2,3,2,4,2,1,1,3,1,9,10.5,3
"4543",1,1,4,1,1,1,1,1,1,1,1,1,2,3,4,4,4,2,1,9,1,3,2,2,3,2,2,1,1,4,4,2,3,4,3,4,3,2,4,3,3,3,3,3,2,2,1,1,9,1,5,4,2,1,1,3,1,2,2,3,9,2,2,1,2,9,2,1,1,2,1,9,10.33333333,3
"5482",1,1,5,1,1,1,1,2,1,1,1,1,2,2,1,1,4,2,2,2,3,3,4,3,9,4,1,4,4,1,4,2,2,2,2,2,2,2,2,4,3,4,3,4,1,4,4,4,4,1,5,5,2,1,1,5,3,5,1,5,2,1,2,3,3,5,96,1,1,1,1,9,10,1
"2927",1,1,3,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,4,1,4,1,4,3,4,3,1,1,2,1,1,1,4,1,4,1,1,1,5,1,1,1,1,5,1,1,2,3,2,1,1,99,1,99,2,2,1,1,2,10.16666667,1
"4814",2,1,3,1,1,1,2,1,1,1,1,1,4,4,1,4,1,4,1,4,4,4,4,4,4,4,4,4,4,4,4,3,2,1,3,3,2,2,3,4,4,1,3,1,3,4,1,4,2,2,6,6,4,4,4,2,3,1,2,5,4,2,4,9,99,9,99,1,1,5,2,9,11,1
"1229",1,1,4,1,1,2,1,1,2,1,1,1,1,4,4,2,4,1,3,2,1,1,3,3,3,3,3,3,1,3,4,1,1,4,1,4,1,4,1,2,1,3,2,2,3,3,2,1,4,1,5,4,3,4,2,4,2,5,2,3,5,3,2,2,3,3,2,1,2,2,1,9,10.5,3
"7712",2,1,1,1,1,2,1,9,1,1,2,2,1,1,4,1,4,2,4,1,4,1,4,1,1,1,1,2,2,4,4,2,1,2,2,1,2,4,2,4,1,2,2,2,3,3,2,2,4,1,4,5,2,1,1,3,2,4,4,5,1,4,3,3,4,3,3,1,1,1,2,9,10.91666667,1
"439",2,2,2,1,2,1,1,2,2,1,1,1,3,2,3,2,4,3,2,3,1,2,3,3,2,2,3,3,1,4,4,2,2,4,2,4,3,4,3,4,4,4,4,4,1,1,4,4,4,1,5,5,9,9,9,9,9,9,9,9,9,9,9,1,2,5,96,2,3,1,3,1,10.58333333,1
"3973",1,1,2,2,2,1,2,2,1,1,1,1,2,1,1,1,2,3,2,2,4,1,3,2,2,3,2,3,2,3,3,3,1,1,1,2,4,4,9,3,1,4,1,1,2,4,1,3,4,1,2,2,1,2,1,5,2,5,4,1,2,5,4,2,2,9,2,2,1,9,2,2,10.08333333,1
"5276",2,1,2,1,1,1,1,2,1,1,1,1,4,4,1,4,1,4,2,4,2,3,3,2,3,4,4,4,3,4,4,1,1,4,1,4,1,4,1,1,4,1,3,4,3,1,4,4,4,1,5,5,3,1,1,3,2,5,2,1,1,2,3,2,3,3,2,1,2,9,1,2,9.916666667,1
"37",1,3,2,1,1,1,1,1,1,1,1,2,2,1,2,1,2,2,2,1,1,3,2,3,2,1,1,2,3,4,1,4,2,4,1,3,4,1,3,1,1,3,2,1,3,1,3,2,4,1,9,9,1,4,4,4,3,4,4,3,2,2,3,1,2,3,2,1,3,1,2,2,11.66666667,1
"4384",2,1,3,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,3,3,4,4,4,1,1,3,2,1,1,1,3,4,2,4,1,4,1,1,1,1,3,4,2,1,2,4,4,1,5,5,2,1,1,2,5,3,2,5,1,5,2,2,2,3,2,1,1,2,2,9,10.33333333,1
"5844",1,1,2,1,1,1,1,1,1,1,1,2,2,2,2,4,2,2,2,4,1,2,2,2,2,2,2,1,1,4,4,2,4,2,4,2,2,4,4,3,3,3,3,1,3,3,3,3,4,1,5,5,3,1,1,2,2,2,3,2,3,2,2,1,2,5,96,1,1,2,1,9,9.916666667,1
"2307",2,1,5,1,1,1,1,1,1,1,1,1,1,3,4,3,4,1,2,3,1,1,1,1,1,1,2,1,1,4,4,1,3,4,3,4,1,3,2,3,4,3,2,1,1,2,2,1,3,1,2,4,3,2,1,4,4,5,2,5,2,3,3,3,2,5,96,1,2,1,1,9,10.41666667,2
"6126",2,1,2,1,1,1,1,1,2,1,1,1,2,2,3,1,4,2,4,1,2,1,2,2,1,1,2,2,1,2,1,2,2,4,1,4,2,4,1,1,1,1,1,2,1,2,2,2,2,1,2,2,1,1,1,5,3,4,2,4,4,4,5,1,2,2,2,1,1,2,2,2,10.25,1
"532",2,3,2,1,1,1,1,1,1,1,1,1,1,2,2,1,4,2,4,1,1,1,2,1,1,2,1,1,1,4,3,1,2,2,1,1,1,4,1,2,1,2,1,1,1,1,1,1,2,1,2,1,1,2,1,5,5,4,5,5,5,5,5,1,4,2,4,2,2,1,3,1,9.583333333,1
"972",1,1,2,1,1,1,1,1,2,1,1,1,2,1,4,1,4,2,4,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,2,1,2,4,1,2,2,1,1,1,2,1,3,3,3,5,2,2,3,2,4,3,1,1,1,3,1,10.16666667,2
"730",1,1,2,1,1,1,1,1,2,1,1,2,1,1,4,1,4,1,4,1,1,2,4,3,3,1,3,4,3,3,4,2,2,4,1,4,1,4,2,4,2,4,2,2,1,3,2,1,4,1,4,4,1,1,2,5,4,5,2,2,2,4,2,2,3,5,96,1,1,1,1,9,9.833333333,2
"4897",2,1,2,2,1,1,1,2,1,1,1,1,4,2,2,2,2,1,1,2,2,4,1,3,2,4,3,1,2,2,4,2,2,2,1,2,2,2,1,2,1,1,3,4,2,1,3,3,1,1,4,4,2,1,3,2,1,1,5,1,1,2,1,1,2,3,2,1,1,3,1,9,11.41666667,1
"6975",1,1,5,1,1,1,1,1,2,2,1,2,1,4,4,3,4,1,1,4,4,3,4,3,3,3,4,2,2,1,3,1,1,4,1,4,1,4,1,4,4,4,4,4,3,1,4,4,4,1,5,5,9,3,1,1,2,1,5,5,5,5,2,2,3,2,3,1,1,2,1,9,9.833333333,3
"4287",2,1,1,2,1,2,1,2,2,1,2,2,2,2,4,1,3,2,2,2,4,2,2,1,1,1,1,1,1,1,1,1,1,4,1,4,1,4,1,1,1,1,1,1,1,1,2,2,4,2,6,6,2,4,2,1,1,3,2,1,1,5,2,3,2,3,2,1,1,5,3,1,11.08333333,1
"5606",2,1,1,1,1,2,2,1,1,1,1,2,1,2,4,1,4,1,4,1,1,2,3,3,2,1,3,1,1,4,3,2,1,3,1,4,2,4,1,2,3,4,2,2,1,1,2,1,4,1,5,5,2,1,1,4,2,1,1,4,2,2,2,2,3,5,96,1,1,1,1,9,9.916666667,3
"3074",1,1,4,1,1,1,1,1,1,1,1,1,1,2,3,2,4,2,3,1,2,1,3,3,3,2,1,1,2,3,3,1,1,4,1,4,2,4,1,3,2,3,3,2,1,1,1,1,3,1,3,3,1,1,1,3,3,4,3,4,2,4,5,3,3,2,4,1,1,1,1,9,10.83333333,2
"916",1,2,2,1,1,2,2,1,2,1,2,1,2,1,2,1,2,2,2,2,2,3,3,2,2,2,2,1,1,3,3,2,2,2,1,2,2,2,1,1,4,4,4,4,1,1,2,2,2,2,6,6,1,1,1,1,1,1,1,2,2,1,2,4,6,2,6,1,3,5,3,1,10,1
"7768",2,1,2,1,1,1,1,9,1,1,1,2,2,4,2,3,3,2,1,4,2,3,4,3,1,3,1,3,3,3,3,1,1,4,1,4,1,9,1,1,1,1,1,9,1,1,1,1,2,1,3,5,4,2,1,5,2,4,3,1,2,2,2,5,96,3,2,1,1,1,1,9,10.91666667,2
"2016",1,1,4,1,1,1,1,1,1,1,1,2,2,2,3,2,4,1,3,2,3,2,3,1,3,1,2,1,2,3,4,2,1,3,1,4,2,4,1,2,4,2,2,2,3,2,2,1,4,1,5,5,2,2,1,4,2,4,3,3,2,3,3,3,3,5,96,1,1,1,1,9,9.833333333,2
"5615",1,1,4,1,1,1,1,1,1,1,1,1,4,4,1,1,1,3,4,4,1,2,3,1,1,1,3,1,3,4,3,2,2,4,1,4,2,4,9,2,3,3,3,2,1,2,1,2,3,1,2,4,2,1,1,2,2,2,3,4,3,3,3,1,4,5,96,1,1,1,1,9,10.16666667,2
"7002",2,1,4,1,1,1,1,1,1,1,1,1,2,1,2,1,4,1,4,1,1,1,1,1,1,1,4,1,1,3,4,1,1,2,1,4,2,4,1,4,1,4,1,1,1,1,1,4,4,1,5,2,1,1,1,3,2,4,1,5,2,3,5,3,6,4,6,1,1,1,1,9,10.08333333,2
"4458",2,1,2,9,1,2,1,1,1,1,1,9,2,3,3,1,3,1,2,1,3,2,4,3,1,2,3,2,1,2,3,3,4,2,3,3,2,3,3,2,1,2,1,1,1,2,2,2,2,1,2,5,1,1,1,2,3,5,2,2,2,3,3,2,4,3,5,1,2,1,2,2,11.91666667,1
"2768",1,1,3,1,1,1,1,2,2,1,1,2,2,4,2,3,2,2,2,1,3,2,3,3,3,3,3,4,2,4,4,2,3,4,3,2,2,3,2,4,3,3,3,3,1,2,3,1,4,1,3,5,3,2,1,4,2,2,1,1,3,1,2,2,5,2,5,1,1,2,1,9,10.66666667,3
"4171",2,1,3,1,1,1,1,1,1,1,1,1,2,2,3,2,4,2,4,2,3,2,2,2,1,3,3,3,3,3,2,1,1,4,1,4,1,4,1,2,4,2,2,3,1,2,2,2,2,1,2,1,3,2,1,5,5,3,5,4,3,4,2,1,3,4,3,1,1,1,2,9,9.75,1
"4857",2,1,2,2,1,2,2,2,2,2,2,2,9,1,9,9,9,9,9,9,9,9,1,9,9,9,9,9,9,9,9,2,9,9,9,9,9,9,9,9,9,9,9,1,9,9,9,9,9,1,2,9,3,9,9,9,9,3,9,9,9,9,9,2,2,9,2,1,1,2,1,2,9.75,1
"3834",1,3,2,1,2,1,2,2,1,1,1,1,2,1,1,1,2,2,4,1,1,2,3,3,2,2,2,3,3,3,4,2,1,1,2,2,2,4,1,2,3,1,3,1,2,3,2,2,4,1,5,5,1,1,1,2,1,3,2,4,2,1,3,2,3,2,3,1,3,3,3,1,10.08333333,2
"7788",2,1,5,1,1,1,1,1,2,1,1,2,1,2,4,3,4,1,2,2,2,2,3,3,3,3,3,2,1,3,3,1,4,4,3,4,1,2,4,3,3,3,3,3,2,3,3,3,3,1,3,4,3,1,1,3,2,2,2,4,2,3,2,3,3,5,96,1,1,2,1,9,10.58333333,3
"57",2,4,3,1,1,1,1,1,1,1,1,2,1,2,4,1,4,1,4,1,1,1,3,2,2,2,2,1,1,4,4,1,2,4,1,4,1,4,1,2,1,2,2,2,1,1,1,1,3,1,2,2,1,1,1,3,3,2,3,3,1,3,3,1,2,3,2,2,3,1,3,1,10.58333333,2
"3392",1,1,4,1,1,1,2,1,2,1,1,1,1,2,2,1,3,2,4,1,3,1,3,9,3,1,4,3,1,3,4,3,3,2,3,1,2,2,2,3,3,3,3,2,3,2,1,2,4,1,5,5,9,9,9,9,9,9,9,9,9,9,9,1,3,3,3,1,1,1,1,9,10.33333333,3
"1450",1,3,5,1,1,1,1,1,1,1,1,1,1,2,4,1,4,1,3,1,1,2,4,2,2,1,2,2,2,3,4,2,1,4,1,3,2,4,1,4,1,4,4,1,1,2,1,3,4,1,1,1,2,2,1,2,1,5,2,3,2,1,2,1,2,4,2,1,1,2,3,1,9.833333333,1
"1538",1,1,3,1,1,1,1,1,1,1,1,2,1,4,4,2,4,1,4,2,1,1,2,2,2,1,2,1,2,4,4,1,1,4,1,4,1,4,1,2,4,2,2,3,1,1,1,1,4,1,5,5,2,2,1,3,3,5,1,5,1,5,2,5,96,5,96,1,1,2,1,9,9.833333333,2
"3067",1,2,2,1,1,2,1,2,2,1,1,1,2,2,2,2,2,2,4,1,2,1,2,2,1,2,1,2,3,3,3,2,2,2,1,9,3,4,2,4,2,4,1,1,3,3,4,3,4,1,1,2,1,1,1,4,3,3,1,3,4,4,3,3,4,3,3,1,1,2,2,2,10.08333333,1
"185",2,1,5,1,1,1,1,1,1,1,1,1,2,4,4,4,4,1,4,4,4,3,4,4,1,1,2,2,1,4,3,1,1,4,1,4,1,4,1,3,2,2,3,2,2,2,3,3,4,1,5,4,4,3,2,3,3,2,2,5,3,3,2,1,2,4,3,2,1,1,1,9,10.41666667,2
"3817",1,3,2,1,1,2,1,1,1,1,1,1,2,1,2,1,2,2,2,3,1,1,1,1,1,2,3,3,3,1,4,2,2,3,1,4,2,4,1,4,3,1,1,1,1,1,4,4,4,1,5,5,3,1,1,1,3,4,3,4,1,3,2,2,2,4,3,1,3,2,3,1,10.25,1
"2613",2,1,5,1,1,1,1,1,1,1,1,1,2,3,4,2,4,2,3,1,3,2,3,3,2,2,3,3,3,4,4,2,1,9,1,4,2,4,9,3,1,2,1,1,2,2,2,2,2,1,3,2,2,1,1,4,2,5,2,5,3,4,2,3,3,5,96,1,1,1,3,1,9.75,2
"1040",1,2,2,1,1,2,1,2,1,1,1,2,1,1,4,1,4,2,4,1,1,3,3,1,3,1,3,3,3,4,4,2,2,1,2,1,4,2,2,4,1,4,3,3,2,4,4,3,4,1,5,4,2,1,1,3,1,2,2,1,1,1,4,2,4,9,3,2,1,4,1,2,10.16666667,1
"4497",2,1,4,1,1,1,1,1,2,1,1,1,1,2,4,1,4,2,4,1,1,1,1,1,1,1,1,1,1,2,1,2,3,1,3,1,2,2,3,2,1,1,2,1,2,2,1,1,2,1,2,3,2,1,1,3,5,3,3,5,1,3,3,1,2,2,3,2,1,2,3,1,9.833333333,1
"4854",2,1,2,1,1,2,1,1,2,1,1,1,1,3,3,3,3,2,2,2,2,3,4,3,3,1,2,3,1,2,3,1,2,3,1,4,1,3,2,4,1,2,2,1,2,2,2,1,3,1,5,5,3,1,1,2,2,2,2,5,2,3,2,2,2,3,2,1,1,2,4,9,10.08333333,3
"6290",2,1,4,1,1,1,1,1,1,1,1,2,2,4,3,2,3,3,2,3,1,2,3,2,2,3,2,1,1,3,4,1,1,4,1,4,1,4,1,3,3,2,2,4,2,2,1,1,2,1,4,2,1,2,1,2,1,3,2,5,3,3,2,2,2,3,3,1,1,1,1,9,10.83333333,3
"4522",1,1,1,1,2,9,1,2,1,1,1,2,2,2,1,1,4,2,4,3,9,3,3,2,3,1,3,3,2,3,4,3,1,2,1,1,2,1,1,9,1,2,2,2,1,1,1,1,4,1,3,5,2,2,1,2,1,2,9,3,2,3,9,2,3,3,2,1,1,3,3,1,12.08333333,2
"2258",1,1,1,1,1,2,2,1,1,1,2,1,2,2,4,1,3,1,4,2,1,2,3,3,3,3,2,1,1,4,4,2,1,4,1,4,1,4,2,4,1,3,3,3,4,9,3,1,4,1,5,5,1,1,1,3,4,5,3,3,2,4,2,1,2,3,2,1,1,1,1,9,10.66666667,2
"3948",2,1,2,1,1,1,1,1,1,1,1,1,1,2,4,1,4,1,4,1,1,2,3,2,2,3,2,2,2,3,4,2,3,2,2,3,3,3,2,2,2,2,2,2,2,2,2,2,4,1,3,5,2,2,1,2,2,3,2,4,2,2,2,4,2,4,3,1,1,1,1,9,10.16666667,3
"5791",2,3,3,1,1,1,1,1,1,1,1,2,1,2,4,1,3,2,4,1,1,1,3,3,1,1,3,1,1,3,4,1,1,4,1,4,3,4,1,4,3,4,3,1,1,1,4,1,1,1,5,3,1,1,1,1,2,3,2,3,3,4,4,2,3,4,2,2,3,1,1,2,10.41666667,2
"3866",2,3,3,2,1,2,1,2,2,1,1,1,2,2,3,3,4,4,3,3,3,3,4,2,1,3,2,3,2,3,4,3,1,2,2,2,4,4,2,3,4,4,4,3,3,3,2,1,4,1,5,5,2,1,1,3,1,2,1,3,2,1,2,3,3,9,4,2,2,3,3,1,9.75,1
"6143",2,2,5,1,1,1,1,1,1,1,1,2,2,2,4,1,4,2,3,2,3,2,2,3,4,1,2,1,3,3,3,2,3,4,2,3,3,3,2,1,2,3,1,1,1,3,1,3,4,1,3,5,2,1,1,3,3,4,2,3,2,4,3,3,3,2,4,2,3,2,3,1,9.916666667,2
"7193",1,1,4,1,1,1,1,1,1,1,1,2,2,3,4,2,4,2,3,3,2,1,4,3,3,2,3,1,2,2,4,2,4,3,3,4,1,3,4,2,3,4,4,4,1,2,2,9,3,1,5,4,2,2,2,2,2,1,1,1,2,2,4,1,3,4,2,1,1,2,7,9,9.75,2
"5379",1,1,3,1,1,1,1,1,2,1,1,1,2,3,3,2,3,2,4,2,3,1,3,3,3,2,3,2,3,3,4,2,3,3,2,4,3,4,2,2,1,2,2,2,1,2,2,2,4,1,4,3,2,1,2,1,2,1,2,2,1,1,3,1,3,4,3,1,1,1,1,9,10.5,2
"570",2,3,2,1,1,1,2,1,2,1,1,1,2,2,2,2,3,3,3,2,1,1,4,2,1,2,3,3,1,3,1,2,2,3,2,3,3,4,1,3,3,2,2,4,1,2,1,2,4,1,2,2,2,1,1,4,3,5,3,5,2,2,2,1,2,5,96,1,3,1,3,1,9.833333333,1
"4997",1,2,3,1,1,1,1,1,2,1,1,2,1,2,4,1,3,2,4,1,2,2,3,2,3,1,3,3,1,3,4,2,2,4,1,4,2,3,1,3,2,3,3,1,2,1,1,1,2,1,2,3,2,2,1,2,2,4,3,3,2,2,2,2,3,3,3,1,1,4,5,2,10.33333333,3
"2117",1,3,1,1,1,2,1,2,1,1,1,1,2,2,2,1,2,2,2,4,2,3,4,3,3,1,3,3,3,4,4,1,1,4,1,4,2,4,1,2,2,3,3,4,3,3,4,2,4,1,1,5,2,1,1,1,1,2,3,1,3,3,2,3,4,5,96,1,3,3,3,1,10.33333333,1
"4387",1,1,4,1,1,2,1,2,1,1,1,2,2,1,1,2,4,4,4,1,2,1,4,1,1,2,4,1,2,4,4,2,1,4,1,4,4,4,9,4,1,4,4,4,1,4,1,4,4,1,5,5,2,1,1,5,1,1,2,1,3,1,3,1,3,2,2,1,1,3,2,9,10.08333333,1
"1427",1,2,3,1,1,1,2,1,2,1,1,1,2,2,2,2,2,2,2,1,1,3,2,1,2,2,2,1,2,3,3,2,3,2,3,9,2,3,2,3,1,2,3,2,2,9,2,3,4,1,5,5,1,1,1,2,2,2,1,2,2,1,2,2,4,3,3,1,3,2,3,1,10,1
"5571",1,1,4,1,1,1,1,1,1,1,1,2,1,2,4,1,4,1,4,1,1,1,3,3,2,1,3,1,1,4,4,1,3,4,1,4,1,4,1,3,3,2,4,2,1,2,2,1,3,1,5,4,1,1,1,3,2,4,4,5,4,3,3,2,2,5,96,1,1,1,1,9,10.58333333,2
"7239",2,1,2,1,1,1,1,1,1,1,1,2,1,3,4,4,4,1,1,4,1,1,4,2,1,2,3,2,1,4,1,1,1,4,1,4,1,4,1,1,1,1,1,3,4,2,1,1,1,1,3,4,4,2,1,2,2,5,2,3,2,3,2,2,2,5,96,1,1,1,1,9,10,3
"7024",1,1,5,1,1,1,1,1,1,1,2,1,2,3,3,3,3,2,2,2,1,1,1,1,1,2,2,2,1,3,4,2,2,4,2,4,1,4,1,3,3,3,3,3,2,1,3,3,4,1,5,4,1,1,1,4,2,3,2,3,2,2,2,2,3,4,4,1,1,1,1,9,10.08333333,2
"395",2,1,3,1,1,1,1,1,1,1,1,1,2,4,4,4,2,4,4,4,3,3,3,3,3,3,3,4,3,3,3,4,4,4,4,4,4,4,4,4,1,1,1,2,4,4,4,4,4,1,3,5,4,1,1,5,5,5,2,5,5,5,2,1,2,4,4,1,2,1,2,2,9.75,1
"166",2,1,2,1,1,2,1,2,1,1,1,2,1,2,3,1,3,2,4,1,1,3,4,2,4,1,3,3,1,3,4,2,3,2,1,2,2,4,1,4,2,1,2,3,1,2,1,1,4,1,3,5,2,1,1,1,3,2,4,3,3,1,3,1,3,5,96,2,1,1,1,9,10.08333333,1
"1904",1,2,2,1,1,1,1,1,2,1,1,2,2,1,3,2,4,1,4,1,1,1,4,2,2,1,2,1,1,4,4,3,3,1,3,4,3,4,3,1,1,2,1,2,4,4,2,1,4,1,4,4,2,1,2,3,2,3,2,4,1,3,2,9,99,9,99,1,1,1,1,2,10,2
"3488",2,1,3,1,1,2,1,1,1,1,1,1,2,2,2,1,4,2,4,1,1,2,3,1,2,1,3,2,1,4,4,1,2,3,1,4,2,4,1,2,1,3,2,1,1,1,2,1,1,1,4,3,1,1,1,2,3,2,3,4,2,5,5,1,2,2,2,1,1,1,1,2,10.41666667,2
"5750",2,1,4,1,1,1,1,1,1,1,1,1,2,3,2,1,4,1,1,1,1,1,1,1,1,1,3,2,1,4,4,1,1,4,1,4,1,1,1,1,1,2,1,2,1,1,1,1,4,1,5,5,4,1,1,5,2,2,1,2,5,3,2,1,3,3,2,1,1,1,1,9,9.583333333,3
"94",1,1,2,1,1,1,1,1,2,1,1,2,1,2,2,1,4,2,4,1,2,3,3,2,2,2,1,2,3,3,3,2,2,3,1,4,2,4,1,1,2,3,1,2,3,1,1,1,2,1,2,3,2,3,1,2,3,4,2,3,2,2,2,2,3,3,3,1,1,1,1,9,10.33333333,3
"2096",1,3,2,1,1,2,1,1,2,1,1,2,2,1,2,1,2,3,4,1,1,2,3,2,1,1,3,3,1,3,1,1,1,3,1,4,2,4,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,2,2,3,2,2,1,2,4,3,1,3,1,3,1,10.25,1
"3824",1,3,2,2,1,1,2,1,2,1,1,2,2,1,2,1,2,1,4,1,1,1,2,1,2,1,1,2,2,3,4,3,2,2,1,2,2,4,3,1,1,1,1,3,3,2,2,4,4,1,5,5,2,1,1,4,1,1,3,5,3,3,5,2,2,4,2,2,3,1,3,1,10,1
"6270",2,1,2,1,1,2,1,1,1,1,1,2,1,2,4,2,4,1,3,2,1,2,9,3,4,2,4,2,1,4,4,2,1,4,1,4,1,4,1,4,3,4,4,4,2,2,3,2,4,1,5,5,2,1,1,3,2,1,1,3,2,1,2,2,2,3,2,1,1,2,1,9,9.75,3
"1103",1,1,3,1,1,1,1,1,1,1,1,1,2,4,2,4,2,2,1,4,1,1,3,2,3,2,2,1,3,4,4,2,4,3,4,3,9,1,3,4,4,4,2,1,1,3,1,2,4,1,9,5,2,2,1,2,3,5,4,3,2,3,3,1,3,5,96,2,1,1,7,9,9.666666667,1
"1654",1,2,4,1,1,1,1,2,1,1,1,2,3,1,1,1,2,2,4,2,1,1,3,3,1,1,4,1,3,1,3,1,1,4,1,4,1,4,1,4,1,4,1,3,1,1,1,1,4,1,4,5,1,1,1,1,2,5,2,3,2,2,2,1,2,9,2,1,3,1,3,1,9.666666667,1
"4148",1,2,2,1,1,1,1,1,1,1,1,2,1,2,4,1,4,2,4,2,2,3,3,2,2,1,2,2,1,4,4,2,1,2,1,3,2,4,2,2,3,9,2,3,4,2,2,3,4,1,3,4,1,1,1,1,1,1,3,3,5,1,2,2,2,4,3,2,3,1,4,2,10.33333333,3
"7397",2,1,4,1,1,1,1,2,2,1,1,1,2,1,4,1,4,2,4,1,1,1,3,2,3,1,4,2,2,3,4,1,2,4,2,4,3,4,2,4,1,3,3,1,1,1,2,3,2,1,5,5,1,1,1,3,4,2,2,1,2,4,3,4,4,4,4,1,1,1,1,9,9.5,3
"5974",1,1,3,1,1,1,1,1,2,1,1,9,4,2,1,4,1,2,1,4,1,3,4,3,2,3,2,3,3,3,4,2,2,4,3,3,1,3,2,4,4,2,2,2,1,4,1,4,4,1,1,9,4,2,1,4,2,3,2,5,1,2,2,1,2,5,96,1,1,2,5,9,10,1
